metric_formula_name,business_meaning,implementation_path,line,code_snippet,inputs,outputs,edge_case_behavior,fallback_behavior,precision_behavior,duplicate_implementations,status
generic_formula,Detected formula/metric-related computation in code,frontend/streamlit_app/pages/08_Reports_Center.py,27,def _find_latest_run_dir() -> Optional[Path]:,inferred from local expression,inferred from assignment/return usage,requires manual validation,see code snippet,check rounding/casting in expression,see duplicate map,PARTIAL
generic_formula,Detected formula/metric-related computation in code,frontend/streamlit_app/pages/08_Reports_Center.py,39,"def _load_json_artifact(run_dir: Path, filename: str) -> Optional[Dict[str, Any]]:",inferred from local expression,inferred from assignment/return usage,requires manual validation,see code snippet,check rounding/casting in expression,see duplicate map,PARTIAL
generic_formula,Detected formula/metric-related computation in code,frontend/streamlit_app/pages/08_Reports_Center.py,41,path = run_dir / filename,inferred from local expression,inferred from assignment/return usage,requires manual validation,see code snippet,check rounding/casting in expression,see duplicate map,PARTIAL
generic_formula,Detected formula/metric-related computation in code,frontend/streamlit_app/pages/08_Reports_Center.py,44,"with open(path, encoding=""utf-8"") as f:",inferred from local expression,inferred from assignment/return usage,requires manual validation,see code snippet,check rounding/casting in expression,see duplicate map,PARTIAL
generic_formula,Detected formula/metric-related computation in code,frontend/streamlit_app/pages/08_Reports_Center.py,52,"def _render_expected_loss(el_data: Dict[str, Any]) -> None:",inferred from local expression,inferred from assignment/return usage,requires manual validation,see code snippet,check rounding/casting in expression,see duplicate map,PARTIAL
lgd,Detected formula/metric-related computation in code,frontend/streamlit_app/pages/08_Reports_Center.py,54,"st.subheader(""Expected Loss (EL = PD × LGD × EAD)"")",inferred from local expression,inferred from assignment/return usage,requires manual validation,see code snippet,check rounding/casting in expression,see duplicate map,PARTIAL
generic_formula,Detected formula/metric-related computation in code,frontend/streamlit_app/pages/08_Reports_Center.py,55,"st.caption(""Basel-aligned expected credit loss calculation across the portfolio"")",inferred from local expression,inferred from assignment/return usage,requires manual validation,see code snippet,check rounding/casting in expression,see duplicate map,PARTIAL
lgd,Detected formula/metric-related computation in code,frontend/streamlit_app/pages/08_Reports_Center.py,75,"""LGD Assumed"",",inferred from local expression,inferred from assignment/return usage,requires manual validation,see code snippet,check rounding/casting in expression,see duplicate map,PARTIAL
generic_formula,Detected formula/metric-related computation in code,frontend/streamlit_app/pages/08_Reports_Center.py,81,"st.info(f""**Total EAD:** ${el_data.get('total_ead_usd', 0):,.2f}"")",inferred from local expression,inferred from assignment/return usage,requires manual validation,see code snippet,check rounding/casting in expression,see duplicate map,PARTIAL
generic_formula,Detected formula/metric-related computation in code,frontend/streamlit_app/pages/08_Reports_Center.py,83,"st.info(f""**Loans Analyzed:** {el_data.get('loan_count', 0):,}"")",inferred from local expression,inferred from assignment/return usage,requires manual validation,see code snippet,check rounding/casting in expression,see duplicate map,PARTIAL
generic_formula,Detected formula/metric-related computation in code,frontend/streamlit_app/pages/08_Reports_Center.py,94,"def _render_roll_rates(rr_data: Dict[str, Any]) -> None:",inferred from local expression,inferred from assignment/return usage,requires manual validation,see code snippet,check rounding/casting in expression,see duplicate map,PARTIAL
generic_formula,Detected formula/metric-related computation in code,frontend/streamlit_app/pages/08_Reports_Center.py,95,"""""""Render Roll Rate / DPD bucket migration analysis.""""""",inferred from local expression,inferred from assignment/return usage,requires manual validation,see code snippet,check rounding/casting in expression,see duplicate map,PARTIAL
generic_formula,Detected formula/metric-related computation in code,frontend/streamlit_app/pages/08_Reports_Center.py,97,"st.caption(""Balance-weighted migration across delinquency buckets"")",inferred from local expression,inferred from assignment/return usage,requires manual validation,see code snippet,check rounding/casting in expression,see duplicate map,PARTIAL
generic_formula,Detected formula/metric-related computation in code,frontend/streamlit_app/pages/08_Reports_Center.py,121,"st.dataframe(pd.DataFrame(rows), use_container_width=True, hide_index=True)",inferred from local expression,inferred from assignment/return usage,requires manual validation,see code snippet,check rounding/casting in expression,see duplicate map,PARTIAL
generic_formula,Detected formula/metric-related computation in code,frontend/streamlit_app/pages/08_Reports_Center.py,124,chart_data = pd.DataFrame([,inferred from local expression,inferred from assignment/return usage,requires manual validation,see code snippet,check rounding/casting in expression,see duplicate map,PARTIAL
generic_formula,Detected formula/metric-related computation in code,frontend/streamlit_app/pages/08_Reports_Center.py,131,"def _render_vintage_analysis(vintage_data: Dict[str, Any]) -> None:",inferred from local expression,inferred from assignment/return usage,requires manual validation,see code snippet,check rounding/casting in expression,see duplicate map,PARTIAL
generic_formula,Detected formula/metric-related computation in code,frontend/streamlit_app/pages/08_Reports_Center.py,132,"""""""Render Vintage / Cohort Analysis.""""""",inferred from local expression,inferred from assignment/return usage,requires manual validation,see code snippet,check rounding/casting in expression,see duplicate map,PARTIAL
generic_formula,Detected formula/metric-related computation in code,frontend/streamlit_app/pages/08_Reports_Center.py,145,"worst = vintage_data.get(""worst_vintage"", ""N/A"")",inferred from local expression,inferred from assignment/return usage,requires manual validation,see code snippet,check rounding/casting in expression,see duplicate map,PARTIAL
generic_formula,Detected formula/metric-related computation in code,frontend/streamlit_app/pages/08_Reports_Center.py,146,"st.metric(""Worst Vintage"", worst, help=""Highest default rate cohort"")",inferred from local expression,inferred from assignment/return usage,requires manual validation,see code snippet,check rounding/casting in expression,see duplicate map,PARTIAL
generic_formula,Detected formula/metric-related computation in code,frontend/streamlit_app/pages/08_Reports_Center.py,148,"best = vintage_data.get(""best_vintage"", ""N/A"")",inferred from local expression,inferred from assignment/return usage,requires manual validation,see code snippet,check rounding/casting in expression,see duplicate map,PARTIAL
generic_formula,Detected formula/metric-related computation in code,frontend/streamlit_app/pages/08_Reports_Center.py,149,"st.metric(""Best Vintage"", best, help=""Lowest default rate cohort"")",inferred from local expression,inferred from assignment/return usage,requires manual validation,see code snippet,check rounding/casting in expression,see duplicate map,PARTIAL
default_rate,Detected formula/metric-related computation in code,frontend/streamlit_app/pages/08_Reports_Center.py,160,"""Default %"": f""{info.get('default_rate', 0):.2f}"",",inferred from local expression,inferred from assignment/return usage,requires manual validation,see code snippet,check rounding/casting in expression,see duplicate map,PARTIAL
generic_formula,Detected formula/metric-related computation in code,frontend/streamlit_app/pages/08_Reports_Center.py,163,"st.dataframe(pd.DataFrame(rows), use_container_width=True, hide_index=True)",inferred from local expression,inferred from assignment/return usage,requires manual validation,see code snippet,check rounding/casting in expression,see duplicate map,PARTIAL
generic_formula,Detected formula/metric-related computation in code,frontend/streamlit_app/pages/08_Reports_Center.py,166,chart_df = pd.DataFrame([,inferred from local expression,inferred from assignment/return usage,requires manual validation,see code snippet,check rounding/casting in expression,see duplicate map,PARTIAL
default_rate,Detected formula/metric-related computation in code,frontend/streamlit_app/pages/08_Reports_Center.py,170,"""Default Rate"": info.get(""default_rate"", 0),",inferred from local expression,inferred from assignment/return usage,requires manual validation,see code snippet,check rounding/casting in expression,see duplicate map,PARTIAL
