id,severity,file,line,logic,why_dangerous,correct_behavior
CF-1149,HIGH,frontend/streamlit_app/pages/03_Collections_Operations.py,851,"work[exposure_col] = pd.to_numeric(work[exposure_col], errors='coerce').fillna(0.0)",Silent default may mask missing/undefined financial values.,Use explicit NA/error path with business-approved fallback policy.
CF-1150,HIGH,frontend/streamlit_app/pages/03_Collections_Operations.py,853,"work[dpd_col] = pd.to_numeric(work[dpd_col], errors='coerce').fillna(0.0)",Silent default may mask missing/undefined financial values.,Use explicit NA/error path with business-approved fallback policy.
CF-1151,HIGH,frontend/streamlit_app/pages/03_Collections_Operations.py,880,"return (_coerce_amount(df[col]).fillna(0.0), col)",Silent default may mask missing/undefined financial values.,Use explicit NA/error path with business-approved fallback policy.
CF-1152,MEDIUM,frontend/streamlit_app/pages/03_Collections_Operations.py,893,"'key_label': 'N/A',",Potential denominator safety issue (heuristic detection).,Guard denominator explicitly and define undefined-case semantics.
CF-1153,MEDIUM,frontend/streamlit_app/pages/03_Collections_Operations.py,928,"return (pd.DataFrame(), {}, 'No disbursement date column found (expected origination_date/fechadesembolso).')",Potential denominator safety issue (heuristic detection).,Guard denominator explicitly and define undefined-case semantics.
CF-1154,HIGH,frontend/streamlit_app/pages/03_Collections_Operations.py,938,principal_work = principal_series.loc[work.index].fillna(0.0),Silent default may mask missing/undefined financial values.,Use explicit NA/error path with business-approved fallback policy.
CF-1155,HIGH,frontend/streamlit_app/pages/03_Collections_Operations.py,939,outstanding_work = outstanding_series.loc[work.index].fillna(0.0),Silent default may mask missing/undefined financial values.,Use explicit NA/error path with business-approved fallback policy.
CF-1156,MEDIUM,frontend/streamlit_app/pages/03_Collections_Operations.py,983,status_pct = (status_counts / len(df) * 100).round(1),Potential denominator safety issue (heuristic detection).,Guard denominator explicitly and define undefined-case semantics.
CF-1157,MEDIUM,frontend/streamlit_app/pages/03_Collections_Operations.py,996,st.warning('Temporal filter unavailable: missing disbursement dates (origination_date/fechadesembolso/fecha_de_desembolso).'),Potential denominator safety issue (heuristic detection).,Guard denominator explicitly and define undefined-case semantics.
CF-1158,MEDIUM,frontend/streamlit_app/pages/03_Collections_Operations.py,1020,"st.download_button(label='📥 Export temporal active set (CSV)', data=export_csv, file_name=f'temporal_active_set_{cutoff_date}_{key_choice}.csv', mime='text/csv')",Potential denominator safety issue (heuristic detection).,Guard denominator explicitly and define undefined-case semantics.
CF-1159,MEDIUM,frontend/streamlit_app/pages/03_Collections_Operations.py,1069,"st.download_button(label='📥 Export CSV', data=csv, file_name=f""loan_export_{datetime.now().strftime('%Y%m%d_%H%M%S')}.csv"", mime='text/csv')",Potential denominator safety issue (heuristic detection).,Guard denominator explicitly and define undefined-case semantics.
CF-1160,MEDIUM,frontend/streamlit_app/pages/03_Collections_Operations.py,1112,"nsm_url = f""{API_BASE_SAFE.rstrip('/')}/analytics/nsm""",Potential denominator safety issue (heuristic detection).,Guard denominator explicitly and define undefined-case semantics.
CF-1161,HIGH,frontend/streamlit_app/pages/03_Collections_Operations.py,1125,"col2.metric('Recurrent TPV', f""${latest.get('tpv_recurrent', 0):,.2f}"")",Silent default may mask missing/undefined financial values.,Use explicit NA/error path with business-approved fallback policy.
CF-1162,HIGH,frontend/streamlit_app/pages/03_Collections_Operations.py,1126,"col3.metric('New TPV', f""${latest.get('tpv_new', 0):,.2f}"")",Silent default may mask missing/undefined financial values.,Use explicit NA/error path with business-approved fallback policy.
CF-1163,HIGH,frontend/streamlit_app/pages/03_Collections_Operations.py,1127,"col4.metric('Recovered TPV', f""${latest.get('tpv_recovered', 0):,.2f}"")",Silent default may mask missing/undefined financial values.,Use explicit NA/error path with business-approved fallback policy.
CF-1164,HIGH,frontend/streamlit_app/pages/03_Collections_Operations.py,1129,"col5.metric('Active Clients', latest.get('active_clients', 0))",Silent default may mask missing/undefined financial values.,Use explicit NA/error path with business-approved fallback policy.
CF-1165,HIGH,frontend/streamlit_app/pages/03_Collections_Operations.py,1130,"col6.metric('Recurrent Clients', latest.get('recurrent_clients', 0))",Silent default may mask missing/undefined financial values.,Use explicit NA/error path with business-approved fallback policy.
CF-1166,HIGH,frontend/streamlit_app/pages/03_Collections_Operations.py,1131,"col7.metric('New Clients', latest.get('new_clients', 0))",Silent default may mask missing/undefined financial values.,Use explicit NA/error path with business-approved fallback policy.
CF-1167,HIGH,frontend/streamlit_app/pages/03_Collections_Operations.py,1132,"col8.metric('Recovered Clients', latest.get('recovered_clients', 0))",Silent default may mask missing/undefined financial values.,Use explicit NA/error path with business-approved fallback policy.
CF-1168,HIGH,frontend/streamlit_app/pages/03_Collections_Operations.py,1134,"chart_data = {p: {'Total TPV': m.get('tpv_total', 0), 'Recurrent TPV': m.get('tpv_recurrent', 0), 'New TPV': m.get('tpv_new', 0), 'Recovered TPV': m.get('tpv_recovered', 0)} for p, m in sorted(by_period.items())}",Silent default may mask missing/undefined financial values.,Use explicit NA/error path with business-approved fallback policy.
CF-1169,MEDIUM,frontend/streamlit_app/pages/05_Sales_Growth.py,5,alerts / recommendations.,Potential denominator safety issue (heuristic detection).,Guard denominator explicitly and define undefined-case semantics.
CF-1170,MEDIUM,frontend/streamlit_app/pages/05_Sales_Growth.py,107,"st.success(""No active alerts for Sales / Segmentation / Pricing."")",Potential denominator safety issue (heuristic detection).,Guard denominator explicitly and define undefined-case semantics.
CF-1171,HIGH,frontend/streamlit_app/pages/05_Sales_Growth.py,113,"confidence = action.get(""confidence"", 0)",Silent default may mask missing/undefined financial values.,Use explicit NA/error path with business-approved fallback policy.
CF-1172,MEDIUM,frontend/streamlit_app/pages/06_Agent_Insights.py,91,"st.write(f""Cycle length (months): {seasonality.cycle_length_months or 'N/A'}"")",Potential denominator safety issue (heuristic detection).,Guard denominator explicitly and define undefined-case semantics.
CF-1173,MEDIUM,frontend/streamlit_app/pages/07_Scenario_Engine.py,11,st.subheader('Base / Downside / Stress Case Scenario Analysis'),Potential denominator safety issue (heuristic detection).,Guard denominator explicitly and define undefined-case semantics.
CF-1174,HIGH,frontend/streamlit_app/pages/07_Scenario_Engine.py,39,"st.metric('AUC-ROC', f""{metrics.get('auc_roc', 0):.4f}"", help='Area Under the Receiver Operating Characteristic Curve')",Silent default may mask missing/undefined financial values.,Use explicit NA/error path with business-approved fallback policy.
CF-1175,HIGH,frontend/streamlit_app/pages/07_Scenario_Engine.py,41,"st.metric('Gini Coefficient', f""{metrics.get('gini_coefficient', 0):.4f}"", help='2 * AUC - 1')",Silent default may mask missing/undefined financial values.,Use explicit NA/error path with business-approved fallback policy.
CF-1176,HIGH,frontend/streamlit_app/pages/07_Scenario_Engine.py,43,"st.metric('KS Statistic', f""{metrics.get('ks_statistic', 0):.4f}"", help='Kolmogorov-Smirnov separation power')",Silent default may mask missing/undefined financial values.,Use explicit NA/error path with business-approved fallback policy.
CF-1177,HIGH,frontend/streamlit_app/pages/07_Scenario_Engine.py,45,"st.metric('Accuracy', f""{metrics.get('accuracy', 0):.4f}"")",Silent default may mask missing/undefined financial values.,Use explicit NA/error path with business-approved fallback policy.
CF-1178,MEDIUM,frontend/streamlit_app/pages/07_Scenario_Engine.py,59,"loan_file = st.text_input('Loan Data Path', 'data/samples/loans_sample_data_20260202.csv')",Potential denominator safety issue (heuristic detection).,Guard denominator explicitly and define undefined-case semantics.
CF-1179,MEDIUM,frontend/streamlit_app/pages/07_Scenario_Engine.py,60,"payment_file = st.text_input('Payment Data Path (Optional)', 'data/raw/real_payment.csv')",Potential denominator safety issue (heuristic detection).,Guard denominator explicitly and define undefined-case semantics.
CF-1180,MEDIUM,frontend/streamlit_app/pages/07_Scenario_Engine.py,61,"customer_file = st.text_input('Customer Data Path (Optional)', 'data/raw/customer_data.csv')",Potential denominator safety issue (heuristic detection).,Guard denominator explicitly and define undefined-case semantics.
CF-1181,MEDIUM,frontend/streamlit_app/pages/08_Reports_Center.py,41,path = run_dir / filename,Potential denominator safety issue (heuristic detection).,Guard denominator explicitly and define undefined-case semantics.
CF-1182,HIGH,frontend/streamlit_app/pages/08_Reports_Center.py,61,"f""${el_data.get('total_expected_loss_usd', 0):,.2f}"",",Silent default may mask missing/undefined financial values.,Use explicit NA/error path with business-approved fallback policy.
CF-1183,HIGH,frontend/streamlit_app/pages/08_Reports_Center.py,66,"f""{el_data.get('expected_loss_rate_pct', 0):.4f}%"",",Silent default may mask missing/undefined financial values.,Use explicit NA/error path with business-approved fallback policy.
CF-1184,HIGH,frontend/streamlit_app/pages/08_Reports_Center.py,71,"f""{el_data.get('weighted_avg_pd_pct', 0):.4f}%"",",Silent default may mask missing/undefined financial values.,Use explicit NA/error path with business-approved fallback policy.
CF-1185,HIGH,frontend/streamlit_app/pages/08_Reports_Center.py,81,"st.info(f""**Total EAD:** ${el_data.get('total_ead_usd', 0):,.2f}"")",Silent default may mask missing/undefined financial values.,Use explicit NA/error path with business-approved fallback policy.
CF-1186,HIGH,frontend/streamlit_app/pages/08_Reports_Center.py,83,"st.info(f""**Loans Analyzed:** {el_data.get('loan_count', 0):,}"")",Silent default may mask missing/undefined financial values.,Use explicit NA/error path with business-approved fallback policy.
CF-1187,HIGH,frontend/streamlit_app/pages/08_Reports_Center.py,85,"el_rate = el_data.get(""expected_loss_rate_pct"", 0)",Silent default may mask missing/undefined financial values.,Use explicit NA/error path with business-approved fallback policy.
CF-1188,MEDIUM,frontend/streamlit_app/pages/08_Reports_Center.py,95,"""""""Render Roll Rate / DPD bucket migration analysis.""""""",Potential denominator safety issue (heuristic detection).,Guard denominator explicitly and define undefined-case semantics.
CF-1189,HIGH,frontend/streamlit_app/pages/08_Reports_Center.py,106,"f""${info.get('balance_usd', 0):,.0f}"",",Silent default may mask missing/undefined financial values.,Use explicit NA/error path with business-approved fallback policy.
CF-1190,HIGH,frontend/streamlit_app/pages/08_Reports_Center.py,107,"f""{info.get('pct_of_portfolio', 0):.2f}%"",",Silent default may mask missing/undefined financial values.,Use explicit NA/error path with business-approved fallback policy.
CF-1191,HIGH,frontend/streamlit_app/pages/08_Reports_Center.py,117,"""From Balance"": f""${info.get('from_balance', 0):,.2f}"",",Silent default may mask missing/undefined financial values.,Use explicit NA/error path with business-approved fallback policy.
CF-1192,HIGH,frontend/streamlit_app/pages/08_Reports_Center.py,118,"""To Balance"": f""${info.get('to_balance', 0):,.2f}"",",Silent default may mask missing/undefined financial values.,Use explicit NA/error path with business-approved fallback policy.
CF-1193,HIGH,frontend/streamlit_app/pages/08_Reports_Center.py,119,"""Roll Rate"": f""{info.get('roll_rate_pct', 0):.2f}%"",",Silent default may mask missing/undefined financial values.,Use explicit NA/error path with business-approved fallback policy.
CF-1194,HIGH,frontend/streamlit_app/pages/08_Reports_Center.py,125,"{""Transition"": k.replace(""_to_"", "" → ""), ""Roll Rate %"": v.get(""roll_rate_pct"", 0)}",Silent default may mask missing/undefined financial values.,Use explicit NA/error path with business-approved fallback policy.
CF-1195,MEDIUM,frontend/streamlit_app/pages/08_Reports_Center.py,132,"""""""Render Vintage / Cohort Analysis.""""""",Potential denominator safety issue (heuristic detection).,Guard denominator explicitly and define undefined-case semantics.
